"Reference1","Reference2","Control209","Control210","Infected417","Infected418","Infected419","Infected420","dilution"
10.051,10.228,4.781,5.325,10.979,10.989,6.143,10.711,0.146638849829831
10.541,10.766,3.808,3.658,10.285,10.179,4.335,10.491,0.0366597124574578
10.105,9.938,3.083,2.925,9.827,10.212,3.269,10.658,0.00916492811436446
9.705,10.018,3.014,2.642,8.446,8.774,2.772,9.943,0.00229123202859112
8.937,8.979,2.678,2.607,6.659,6.663,2.893,9.497,0.000572808007147779
7.138,7.705,2.339,2.779,5.118,5.489,2.561,7.37,0.000143202001786945
4.856,5.346,2.45,2.585,3.756,4.122,2.73,5.178,3.58005004467362e-05
3.699,3.819,2.79,2.605,2.992,3.149,2.884,3.832,8.95012511168404e-06
3.377,3.195,2.707,2.276,2.908,2.772,2.787,3.304,2.23753127792101e-06
2.566,2.73,2.602,2.551,2.603,2.763,2.604,2.646,5.59382819480253e-07
2.789,2.949,2.51,2.633,2.552,2.409,2.582,2.684,1.39845704870063e-07
2.565,2.548,2.643,2.636,2.629,2.669,2.424,2.781,3.49614262175158e-08
