"Reference1","Reference2","Control083","Control084","Infected165","Infected166","Infected167","Infected168","dilution"
7.002,6.663,3.418,3.522,7.119,4.906,5.283,7.01,0.13305311457928
6.86,7.076,2.917,3.015,6.899,3.567,4.431,6.848,0.0332632786448199
6.728,6.492,2.708,2.563,6.889,3.008,3.197,6.613,0.00831581966120497
6.15,6.217,2.372,2.494,6.096,2.65,2.896,6.023,0.00207895491530124
5.587,5.777,2.485,2.476,5.712,2.566,2.373,5.603,0.000519738728825311
4.709,4.874,2.552,2.309,4.556,2.674,2.541,4.346,0.000129934682206328
3.573,3.519,2.259,2.256,3.729,2.273,2.519,3.802,3.24836705515819e-05
2.905,3.095,2.5,2.367,2.879,2.292,2.133,2.871,8.12091763789548e-06
2.611,2.609,2.297,2.522,2.663,2.213,2.342,2.61,2.03022940947387e-06
2.502,2.403,2.346,2.476,2.443,2.358,2.429,2.372,5.07557352368467e-07
2.616,2.333,2.205,2.393,2.26,2.213,2.528,2.374,1.26889338092117e-07
2.214,2.279,2.447,2.482,2.27,2.381,2.465,2.331,3.17223345230292e-08
