"Reference1","Reference2","Control253","Control254","Infected505","Infected506","Infected507","Infected508","dilution"
15.351,15.472,5.306,5.498,15.724,15.192,15.605,15.5,0.115075552493408
14.838,15.32,4.09,3.405,15.813,15.777,15.382,14.819,0.028768888123352
14.125,14.917,2.753,2.876,13.845,15.343,15.477,14.62,0.007192222030838
13.411,14.335,2.304,2.612,13.785,13.991,13.891,13.668,0.0017980555077095
11.003,11.63,2.279,2.392,11.8,11.409,11.603,10.595,0.000449513876927375
9.071,8.996,2.102,2.04,8.722,8.08,8.612,8.505,0.000112378469231844
4.584,5.989,2.262,2.227,6.096,5.06,6.552,5.573,2.8094617307961e-05
3.316,4.084,2.136,2.065,3.966,3.248,3.666,3.041,7.02365432699024e-06
2.948,3.039,2.14,2.143,2.618,2.519,2.828,2.534,1.75591358174756e-06
2.554,2.356,2.11,2.338,2.32,2.246,2.281,2.551,4.3897839543689e-07
2.256,2.212,2.015,2.172,2.207,2.072,2.142,2.238,1.09744598859222e-07
2.131,2.191,2.046,2.25,2.125,2.159,2.063,1.951,2.74361497148056e-08
