"Reference1","Reference2","Control129","Control130","Infected257","Infected258","Infected259","Infected260","dilution"
11.173,11.207,4.684,4.858,4.958,10.678,10.223,8.21,0.118855985046455
11.054,10.098,3.496,3.396,3.384,11.097,10.733,6.352,0.0297139962616138
10.781,10.254,2.912,2.708,2.689,10.017,10.126,4.535,0.00742849906540345
9.552,10.187,2.637,2.683,2.574,9.882,9.658,3.435,0.00185712476635086
8.876,8.682,2.472,2.74,2.562,8.699,8.556,2.972,0.000464281191587715
6.671,6.83,2.59,2.817,2.447,6.012,6.667,2.67,0.000116070297896929
4.915,5.535,2.497,2.588,2.478,4.775,5.109,2.351,2.90175744742322e-05
3.427,3.693,2.636,2.51,2.448,3.265,3.362,2.64,7.25439361855805e-06
2.952,3.205,2.55,2.755,2.634,2.907,2.804,2.503,1.81359840463951e-06
2.538,2.734,2.518,2.528,2.566,2.496,2.646,2.614,4.53399601159878e-07
2.412,2.522,2.428,2.318,2.412,2.498,2.38,2.611,1.1334990028997e-07
2.538,2.978,2.477,2.43,2.538,2.581,2.367,2.467,2.83374750724924e-08
