"Reference1","Reference2","Control311","Control312","Infected621","Infected622","Infected623","Infected624","dilution"
18.227,20.294,6.776,7.344,18.06,18.41,19.473,20.007,0.107717469908581
19.589,19.778,3.987,4.435,18.893,18.912,19.051,19.377,0.0269293674771453
20.008,19.534,3.123,2.87,19.038,18.921,18.655,15.893,0.00673234186928632
18.274,17.549,2.64,2.799,17.857,17.682,17.963,12.698,0.00168308546732158
15.23,14.835,2.436,2.5,15.566,15.838,13.741,8.509,0.000420771366830395
11.182,11.627,2.447,2.444,10.899,11.477,10.396,6.053,0.000105192841707599
6.763,6.707,2.319,2.304,7.083,7.478,6.922,4.031,2.62982104268997e-05
4.186,4.648,2.298,2.455,4.263,4.931,4.531,2.957,6.57455260672492e-06
3.173,3.27,2.284,2.566,3.2,3.431,2.93,2.461,1.64363815168123e-06
3.067,2.61,2.428,2.282,2.733,2.984,2.744,2.555,4.10909537920307e-07
2.678,2.458,2.242,2.336,2.513,2.674,2.526,2.552,1.02727384480077e-07
2.323,2.386,2.566,2.616,2.57,2.478,2.403,2.325,2.56818461200192e-08
