"Reference1","Reference2","Control075","Control076","Infected149","Infected150","Infected151","Infected152","dilution"
12.424,12.145,5.329,5.648,11.874,11.49,10.616,6.58,0.13984390266123
11.507,12.116,4.334,4.565,11.781,11.397,9.164,4.515,0.0349609756653076
10.74,11.124,3.527,3.637,11.487,11.312,7.516,3.598,0.00874024391632689
10.928,10.842,3.187,3.46,11.557,10.557,4.783,3.346,0.00218506097908172
9.489,10.082,3.13,3.141,9.05,8.76,4.062,3.135,0.000546265244770431
7.882,8.263,3.465,2.757,7.948,6.414,3.563,3.141,0.000136566311192608
6.129,5.72,2.97,3.111,5.772,4.67,3.493,2.986,3.41415777981519e-05
4.493,4.503,3.117,3.191,4.623,3.605,3.177,3.071,8.53539444953798e-06
3.538,3.36,3.344,3.214,3.722,3.36,3.139,2.972,2.13384861238449e-06
3.206,3.335,2.952,3.045,3.171,3.134,2.971,3.331,5.33462153096124e-07
3.161,3.042,2.931,3.138,3.322,3.177,3.017,3.216,1.33365538274031e-07
3.496,3.019,3.345,3.027,3.157,3.024,3.257,3.173,3.33413845685077e-08
