"Reference1","Reference2","Control119","Control120","Infected237","Infected238","Infected239","Infected240","dilution"
11.413,11.674,4.39,5.051,11.039,4.797,9.405,11.338,0.106584422616986
10.929,10.708,3.471,3.6,11.157,3.545,6.917,11.345,0.0266461056542465
10.385,10.653,2.712,2.922,11.385,3.066,5.511,10.431,0.00666152641356162
10.251,10.301,2.534,2.742,10.515,2.694,3.845,9.941,0.0016653816033904
8.808,8.732,2.579,2.821,9.066,2.714,2.934,8.613,0.000416345400847601
6.691,6.434,2.553,2.668,6.934,2.637,2.55,6.98,0.0001040863502119
4.593,4.912,2.366,2.517,5.193,2.566,2.398,5.071,2.60215875529751e-05
3.665,3.799,2.608,2.342,3.665,2.6,2.742,3.443,6.50539688824377e-06
2.798,2.92,2.639,2.502,2.908,2.42,2.517,3.035,1.62634922206094e-06
2.687,2.826,2.548,2.543,2.637,2.363,2.442,2.579,4.06587305515236e-07
2.967,2.482,2.393,2.7,2.642,2.502,2.364,2.557,1.01646826378809e-07
2.673,2.537,2.501,2.69,2.44,2.612,2.533,2.61,2.54117065947022e-08
