"Reference1","Reference2","Control063","Control064","Infected125","Infected126","Infected127","Infected128","dilution"
14.859,13.539,5.176,5.212,14.571,13.734,14.735,7.896,0.135846696417374
13.039,13.469,3.615,3.171,14.159,14.035,13.614,5.91,0.0339616741043434
13.731,13.13,2.711,2.557,12.694,12.657,13.386,3.754,0.00849041852608586
12.489,13.112,2.249,2.02,12.857,11.808,13.265,2.615,0.00212260463152146
10.892,11.039,2.172,2.175,10.177,8.619,11.391,2.17,0.000530651157880366
8.504,8.913,1.997,2.151,6.937,6.886,8.634,1.924,0.000132662789470092
5.231,5.913,1.819,1.993,4.725,4.009,5.639,2.063,3.31656973675229e-05
3.689,3.751,2.103,2.116,3.264,3.048,3.536,1.987,8.29142434188072e-06
2.651,2.866,1.899,1.906,2.519,2.199,2.664,1.944,2.07285608547018e-06
2.369,2.313,1.911,2.001,2.255,2.179,2.388,2.073,5.18214021367545e-07
2.147,2.011,1.93,2.185,2.074,2,2.259,1.767,1.29553505341886e-07
2.165,2.205,1.894,1.91,1.892,2.179,1.947,1.961,3.23883763354716e-08
