"Reference1","Reference2","Control073","Control074","Infected145","Infected146","Infected147","Infected148","dilution"
14.627,14.589,5.281,5.849,5.919,10.218,14.529,13.795,0.12244413432339
13.829,14.505,3.614,3.827,3.454,6.678,13.885,14.323,0.0306110335808475
13.656,13.451,2.678,2.566,2.738,5.037,13.781,13.978,0.00765275839521188
12.687,13.017,2.065,2.558,2.344,3.316,13.288,12.617,0.00191318959880297
10.934,11.203,2.272,2.173,2.302,2.726,10.68,11.133,0.000478297399700743
8.141,8.126,2.191,2.101,2.166,2.537,7.8,7.981,0.000119574349925186
5.105,5.733,2.279,2.092,2.372,2.419,4.996,5.745,2.98935874812964e-05
3.759,3.643,2.213,2.027,2.221,2.259,3.429,3.518,7.4733968703241e-06
2.675,2.809,2.143,2.342,2.327,2.309,2.713,2.612,1.86834921758103e-06
2.504,2.333,2.172,2.188,2.216,2.166,2.348,2.349,4.67087304395256e-07
2.262,2.021,2.108,2.309,2.231,2.113,2.373,2.242,1.16771826098814e-07
2.211,2.058,1.902,2.073,2.169,2.182,2.15,2.288,2.91929565247035e-08
