"Reference1","Reference2","Control057","Control058","Infected113","Infected114","Infected115","Infected116","dilution"
9.649,9.773,3.146,3.183,6.326,8.344,9.178,8.961,0.0958788170494353
9.458,9.137,1.917,2.014,4.095,5.935,8.185,8.923,0.0239697042623588
9.134,9.152,1.492,1.402,2.933,3.989,6.486,9.066,0.0059924260655897
8.491,8.293,1.228,1.223,1.922,2.326,4.431,6.739,0.00149810651639743
7.018,7.089,1.135,1.186,1.419,1.592,2.807,5.251,0.000374526629099357
5.421,5.629,1.14,1.054,1.165,1.33,1.692,3.625,9.36316572748391e-05
3.434,3.638,1.123,1.14,1.147,1.199,1.415,2.334,2.34079143187098e-05
2.234,2.343,1.105,1.159,1.136,1.203,1.254,1.353,5.85197857967745e-06
1.652,1.578,1.071,1.068,1.178,1.176,1.261,1.307,1.46299464491936e-06
1.237,1.326,1.09,1.094,1.147,1.146,1.231,1.221,3.6574866122984e-07
1.108,1.223,1.057,1.097,1.152,1.145,1.208,1.112,9.14371653074601e-08
1.179,1.115,1.142,1.158,1.105,1.103,1.094,1.146,2.2859291326865e-08
