"Reference1","Reference2","Control369","Control370","Infected737","Infected738","Infected739","Infected740","dilution"
11.546,11.51,5.435,5.225,4.873,9.481,11.569,11.559,0.148510021794851
11.662,11.41,3.617,3.786,3.67,7.575,11.206,11.479,0.0371275054487127
11.395,12.181,2.836,2.858,3.189,4.94,11.027,10.644,0.00928187636217817
10.742,10.828,2.507,2.623,2.59,3.631,10.541,8.726,0.00232046909054454
9.773,9.756,2.404,2.459,2.313,2.848,9.516,7.058,0.000580117272636135
7.736,7.669,2.386,2.396,2.644,2.447,7.444,5.262,0.000145029318159034
5.56,5.779,2.238,2.415,2.372,2.505,4.705,3.7,3.62573295397585e-05
3.869,4.27,2.654,2.392,2.287,2.373,4.168,3.241,9.06433238493961e-06
2.748,2.789,2.087,2.446,2.491,2.487,2.86,2.699,2.2660830962349e-06
2.519,2.714,2.313,2.496,2.806,2.338,2.867,2.451,5.66520774058726e-07
2.596,2.504,2.443,2.445,2.354,2.301,2.701,2.466,1.41630193514681e-07
2.302,2.244,2.364,2.447,2.305,2.334,2.555,2.32,3.54075483786704e-08
