"Reference1","Reference2","Control181","Control182","Infected361","Infected362","Infected363","Infected364","dilution"
10.669,11.165,4.958,4.641,9.65,8.889,10.025,9.872,0.152103327508211
10.632,11.123,3.041,3.347,7.207,6.995,9.053,8.173,0.0380258318770527
10.474,10.708,2.803,2.543,5.796,4.707,8.649,6.609,0.00950645796926316
9.787,9.956,2.507,2.446,4.003,3.41,6.001,5.249,0.00237661449231579
8.814,9.506,2.4,2.279,2.682,2.89,4.128,3.587,0.000594153623078948
6.987,7.21,2.192,2.122,2.409,2.434,3.087,2.667,0.000148538405769737
5.181,5.531,2.216,2.006,2.299,2.108,2.363,2.247,3.71346014424342e-05
3.365,3.919,2.164,2.034,2.223,2.311,2.236,2.357,9.28365036060856e-06
3.061,2.702,2.206,2.16,2.105,1.939,2.104,2.186,2.32091259015214e-06
2.298,2.346,2.097,2.216,2.106,2.143,1.962,2.33,5.80228147538035e-07
2.401,2.098,2.089,1.961,2.212,2.15,2.046,2.252,1.45057036884509e-07
2.168,2.017,2.028,2.043,1.969,2.088,1.962,2.081,3.62642592211272e-08
