"Reference1","Reference2","Control319","Control320","Infected637","Infected638","Infected639","Infected640","dilution"
9.433,9.575,4.246,4.08,8.611,8.95,10.191,10.277,0.136534260975819
9.395,9.168,2.925,3.224,8.196,7.842,8.949,9.419,0.0341335652439548
9.276,8.976,2.623,2.24,6.735,7.111,9.155,8.99,0.00853339131098869
8.733,8.871,2.068,2.239,4.779,5.19,8.603,8.671,0.00213334782774717
7.746,8.183,1.689,1.971,3.111,3.552,6.984,7.876,0.000533336956936793
6.104,6.591,2.169,2.018,2.555,2.68,5.836,5.807,0.000133334239234198
4.32,4.807,1.983,2.117,2.159,2.377,3.863,4.802,3.33335598085496e-05
3.141,3.114,2.227,2.154,2.075,2.031,2.693,3.331,8.3333899521374e-06
2.528,2.444,2.119,2.102,2.077,2.097,2.251,2.548,2.08334748803435e-06
2.227,2.203,2.027,2.078,1.905,2.224,2.183,2.302,5.20836872008587e-07
2.171,2.193,2.018,2.071,1.995,2.121,1.976,1.828,1.30209218002147e-07
1.953,1.893,1.953,2.161,2.042,2.075,2.143,2.048,3.25523045005367e-08
