"Reference1","Reference2","Control411","Control412","Infected821","Infected822","Infected823","Infected824","dilution"
7.984,7.693,3.669,3.604,8.232,7.724,7.246,6.524,0.15346382280182
8.171,8.377,2.757,2.713,7.938,6.13,6.963,6.219,0.0383659557004549
7.96,8.306,2.23,2.164,7.555,4.683,5.897,4.148,0.00959148892511373
7.679,7.55,1.93,2.053,7.55,3.494,4.849,3.032,0.00239787223127843
6.459,6.766,1.864,1.843,6.699,2.514,2.955,2.446,0.000599468057819608
5.806,6.031,1.867,1.83,5.071,2.028,2.35,1.985,0.000149867014454902
3.924,3.724,1.83,1.505,3.491,1.875,2.138,1.793,3.74667536137255e-05
2.696,2.974,1.803,1.751,2.499,1.886,1.676,1.904,9.36668840343138e-06
2.1,2.235,1.739,1.909,2.017,1.771,1.811,1.8,2.34167210085784e-06
1.919,2.049,1.749,1.834,1.928,1.817,1.719,1.775,5.85418025214461e-07
1.865,1.858,1.714,1.707,1.894,1.737,1.804,1.86,1.46354506303615e-07
1.764,1.874,1.814,1.8,1.695,1.837,1.819,1.8,3.65886265759038e-08
