"Reference1","Reference2","Control037","Control038","Infected073","Infected074","Infected075","Infected076","dilution"
10.09,10.519,3.663,4.31,3.25,3.651,9.997,6.149,0.121338838177896
10.432,10.117,2.534,2.374,2.351,2.278,10.018,3.697,0.0303347095444739
10.496,9.66,1.98,1.727,1.765,1.575,9.164,2.321,0.00758367738611849
8.977,9.303,1.491,1.467,1.338,1.481,8.706,1.557,0.00189591934652962
7.768,8.376,1.334,1.263,1.389,1.241,6.508,1.539,0.000473979836632405
5.928,6.041,1.315,1.291,1.167,1.336,4.869,1.376,0.000118494959158101
3.967,4.202,1.164,1.253,1.265,1.292,2.787,1.281,2.96237397895253e-05
2.47,2.444,1.161,1.288,1.286,1.203,2.017,1.248,7.40593494738133e-06
1.806,1.82,1.166,1.232,1.24,1.28,1.535,1.363,1.85148373684533e-06
1.453,1.592,1.267,1.24,1.125,1.237,1.326,1.317,4.62870934211333e-07
1.252,1.217,1.231,1.239,1.249,1.194,1.197,1.072,1.15717733552833e-07
1.285,1.365,1.237,1.14,1.233,1.289,1.19,1.277,2.89294333882083e-08
