"Reference1","Reference2","Control357","Control358","Infected713","Infected714","Infected715","Infected716","dilution"
5.695,6.234,2.71,2.47,3.767,6.44,5.8,5.072,0.138855533980304
5.936,5.851,1.884,1.952,2.279,5.871,5.237,4.706,0.0347138834950759
5.873,5.961,1.444,1.608,1.823,5.727,4.021,3.825,0.00867847087376898
5.302,5.582,1.443,1.313,1.555,5.623,3.138,2.596,0.00216961771844225
4.674,5.144,1.343,1.285,1.389,5.029,2.329,1.856,0.000542404429610562
4.055,4.02,1.33,1.345,1.203,3.847,1.693,1.46,0.00013560110740264
3.021,3.13,1.391,1.216,1.062,2.683,1.488,1.369,3.39002768506601e-05
2.115,2.265,1.276,1.218,1.246,1.88,1.362,1.274,8.47506921266502e-06
1.668,1.583,1.308,1.323,1.258,1.553,1.348,1.281,2.11876730316626e-06
1.382,1.446,1.212,1.244,1.431,1.303,1.283,1.289,5.29691825791564e-07
1.4,1.368,1.219,1.299,1.39,1.282,1.202,1.275,1.32422956447891e-07
1.206,1.227,1.207,1.281,1.201,1.33,1.263,1.316,3.31057391119728e-08
