"Reference1","Reference2","Control051","Control052","Infected101","Infected102","Infected103","Infected104","dilution"
10.028,9.586,4.57,4.766,9.384,9.363,8.299,4.616,0.128836825811785
9.925,10.469,3.634,3.329,7.837,8.523,6.248,3.62,0.0322092064529462
10.01,9.77,3.135,3.093,6.014,6.111,4.767,3.118,0.00805230161323654
9.37,9.059,2.902,2.72,5.09,5.178,3.452,2.797,0.00201307540330914
8.194,8.765,3.061,2.628,3.708,3.686,2.959,2.736,0.000503268850827284
6.33,6.694,2.617,2.507,3.131,3.097,2.879,2.479,0.000125817212706821
4.365,5.154,2.616,2.778,2.853,2.667,2.626,2.812,3.14543031767053e-05
3.795,3.782,2.749,2.559,2.87,2.825,2.72,2.842,7.86357579417631e-06
2.972,3.067,2.418,2.865,2.993,2.579,2.675,2.853,1.96589394854408e-06
2.921,3.067,2.451,2.597,2.773,2.423,2.719,2.84,4.9147348713602e-07
2.833,3.054,2.701,2.467,2.552,2.822,2.684,2.591,1.22868371784005e-07
2.825,2.675,2.634,2.655,2.81,2.62,2.584,2.625,3.07170929460012e-08
