"Reference1","Reference2","Control211","Control212","Infected421","Infected422","Infected423","Infected424","dilution"
7.429,7.501,3.131,3.143,7.405,7.416,7.754,7.636,0.120838650526795
7.924,7.275,2.131,2.331,7.459,7.755,7.762,7.382,0.0302096626316987
7.154,7.398,2.007,2.043,7.337,7.246,7.768,6.203,0.00755241565792468
7.116,7.048,1.703,1.76,6.528,6.912,7.208,4.332,0.00188810391448117
6.38,6.253,1.637,1.855,5.567,6.019,5.983,3.352,0.000472025978620293
4.86,5.3,1.769,1.517,4.339,4.202,4.847,2.53,0.000118006494655073
3.483,3.373,1.636,1.739,2.866,3.25,3.281,2.025,2.95016236637683e-05
2.652,2.65,1.439,1.739,1.949,2.238,2.22,1.961,7.37540591594207e-06
1.996,2.156,1.711,1.595,1.81,1.954,2.108,1.758,1.84385147898552e-06
1.781,1.747,1.58,1.699,1.596,1.842,1.959,1.665,4.6096286974638e-07
1.695,1.699,1.707,1.618,1.657,1.692,1.771,1.594,1.15240717436595e-07
1.599,1.618,1.516,1.519,1.632,1.605,1.73,1.533,2.88101793591487e-08
