"Reference1","Reference2","Control417","Control418","Infected833","Infected834","Infected835","Infected836","dilution"
8.007,7.562,3.694,3.91,8.1,8.212,7.63,8.163,0.144592975502461
8.368,8.164,2.656,2.721,7.924,7.718,7.294,8.011,0.0361482438756153
7.759,7.915,2.174,2.23,6.961,8.061,7.696,7.682,0.00903706096890384
8.014,7.603,1.949,1.792,5.836,7.521,7.426,7.279,0.00225926524222596
6.44,6.462,1.731,1.885,4.129,7.035,6.429,6.763,0.00056481631055649
5.303,5.437,1.738,1.737,2.711,5.479,5.385,4.962,0.000141204077639122
3.852,3.868,1.836,1.817,2.162,3.535,4.326,3.934,3.53010194097806e-05
2.704,2.645,1.743,1.845,1.95,2.593,2.549,2.89,8.82525485244515e-06
1.989,2.072,1.682,1.829,1.661,1.979,2.134,2.02,2.20631371311129e-06
1.854,2.062,1.676,1.674,1.875,1.916,1.896,2.065,5.51578428277822e-07
1.834,1.896,1.739,1.692,1.77,1.733,1.721,1.737,1.37894607069455e-07
1.862,1.873,1.865,1.794,1.817,1.747,1.857,1.72,3.44736517673639e-08
