"Reference1","Reference2","Control305","Control306","Infected609","Infected610","Infected611","Infected612","dilution"
11.404,11.35,4.776,4.834,11.032,10.759,9.23,10.661,0.122452136653968
10.615,11.082,3.045,3.332,10.76,10.226,7.784,11.222,0.030613034163492
11.372,10.665,2.514,2.526,9.757,9.129,4.871,11.324,0.007653258540873
9.758,10.201,2.297,2.159,8.167,7.671,3.506,9.425,0.00191331463521825
8.267,8.676,2.166,2.23,6.143,5.003,2.731,8.9,0.000478328658804562
6.462,7.672,2.284,2.011,4.386,3.794,2.283,7.137,0.000119582164701141
4.834,4.972,2.131,2.018,3.069,2.619,2.112,5.732,2.98955411752851e-05
3.304,3.17,2.028,2.039,2.351,2.168,2.098,3.354,7.47388529382129e-06
2.556,2.44,1.977,2.055,2.152,2.18,1.941,2.839,1.86847132345532e-06
2.421,2.275,2.049,1.825,2.109,2.203,2.026,2.416,4.6711783086383e-07
1.98,2.244,2.021,2.015,2.109,1.889,1.926,2.023,1.16779457715958e-07
1.996,1.924,2.195,1.986,1.977,2.127,2.11,2.042,2.91948644289894e-08
