"Reference1","Reference2","Control409","Control410","Infected817","Infected818","Infected819","Infected820","dilution"
9.943,10.082,4.312,4.266,7.027,9.516,9.915,9.616,0.126649351981285
9.195,9.301,3.273,2.844,5.709,9.748,9.963,9.199,0.0316623379953212
9.456,9.417,2.285,2.499,3.887,9.241,9.626,8.883,0.0079155844988303
8.735,9.152,2.169,2.136,2.562,9.16,8.802,7.086,0.00197889612470757
7.832,7.624,2.086,2.111,2.539,7.56,8.307,5.52,0.000494724031176894
5.978,6.535,2.084,2.153,2.135,5.829,6.265,4.067,0.000123681007794223
4.312,4.452,1.905,2.031,2.082,4.093,4.836,2.757,3.09202519485559e-05
3.035,3.171,1.897,1.866,2.247,2.842,3.199,2.462,7.73006298713896e-06
2.355,2.601,2.198,1.973,2.147,2.14,2.483,2.073,1.93251574678474e-06
2.231,2.349,1.858,1.978,2.066,2.133,2.267,1.909,4.83128936696185e-07
2.206,2.143,1.859,1.986,2.2,2.11,2.115,2.082,1.20782234174046e-07
2.114,1.933,2.107,2.06,2.215,1.949,2.19,1.959,3.01955585435116e-08
