"Reference1","Reference2","Control067","Control068","Infected133","Infected134","Infected135","Infected136","dilution"
14.161,14.09,5.195,5.25,7.024,10.715,5.744,13.607,0.14722032929549
15.083,14.458,3.347,3.614,4.385,7.558,4.055,13.513,0.0368050823238724
13.679,14.253,2.411,2.514,2.632,5.172,2.881,10.32,0.00920127058096809
13.557,13.507,2.116,2.153,2.199,3.665,2.167,7.872,0.00230031764524202
12.214,10.799,1.976,2.047,2.025,2.585,1.969,5.332,0.000575079411310506
9.018,8.396,2.051,1.961,1.998,2.254,1.855,3.294,0.000143769852827626
6.345,5.336,1.698,1.95,1.848,2.035,2.023,2.549,3.59424632069066e-05
3.909,3.663,1.718,1.845,1.877,1.883,1.916,2.127,8.98561580172665e-06
2.625,2.758,1.9,2.042,1.955,1.87,1.745,1.801,2.24640395043166e-06
2.166,2.122,1.982,1.801,1.823,1.812,1.794,1.97,5.61600987607916e-07
1.988,1.869,1.814,1.927,1.99,1.925,1.902,1.926,1.40400246901979e-07
1.953,1.974,2.04,1.769,1.912,1.809,1.849,1.827,3.51000617254947e-08
