"Reference1","Reference2","Control293","Control294","Infected585","Infected586","Infected587","Infected588","dilution"
12.432,13.13,5.746,5.592,12.653,8.15,13.782,12.764,0.156162018312068
13.307,13.706,4.11,4.224,13.272,5.966,12.639,10.896,0.039040504578017
13.549,12.296,3.167,3.186,13.354,3.981,11.973,8.688,0.00976012614450426
11.595,12.198,2.828,2.757,12.634,3.098,11.026,6.471,0.00244003153612607
10.885,11.474,2.772,2.633,10.945,2.968,8.825,4.673,0.000610007884031516
8.206,8.805,2.586,2.28,9.293,2.513,6.053,3.522,0.000152501971007879
6.178,6.117,2.615,2.482,6.741,2.443,4.3,2.898,3.81254927519698e-05
4.06,4.664,2.389,2.562,4.713,2.532,3.459,2.673,9.53137318799244e-06
2.99,3.435,2.48,2.791,3.526,2.52,2.892,2.441,2.38284329699811e-06
2.668,2.706,2.782,2.595,2.865,2.5,2.573,2.316,5.95710824249528e-07
2.378,2.655,2.702,2.486,2.815,2.345,2.708,2.251,1.48927706062382e-07
2.493,2.653,2.428,2.513,2.604,2.496,2.29,2.328,3.72319265155955e-08
