"Reference1","Reference2","Control363","Control364","Infected725","Infected726","Infected727","Infected728","dilution"
11.208,11.634,4.937,4.806,8.896,11.74,9.324,10.993,0.115901728700404
11.487,11.303,3.692,3.275,7.079,11.305,6.37,11.074,0.028975432175101
10.423,10.569,3.027,2.788,4.812,11.121,4.808,10.488,0.00724385804377524
9.902,10.468,2.629,2.539,3.529,10.042,3.02,10.159,0.00181096451094381
9.321,8.578,2.358,2.357,3.026,8.12,2.781,8.83,0.000452741127735953
7.58,6.926,2.41,2.322,2.537,6.304,2.64,7.421,0.000113185281933988
5.324,5.003,2.186,2.469,2.51,4.256,2.217,4.862,2.8296320483497e-05
3.713,3.442,2.334,2.316,2.514,3.212,2.237,3.752,7.07408012087426e-06
2.778,2.834,2.222,2.422,2.461,2.8,2.33,2.988,1.76852003021856e-06
2.735,2.542,2.306,2.22,2.306,2.156,2.364,2.86,4.42130007554641e-07
2.311,2.596,2.242,2.371,2.414,2.467,2.335,2.66,1.1053250188866e-07
2.58,2.378,2.235,2.481,2.425,2.483,2.411,2.347,2.76331254721651e-08
