"Reference1","Reference2","Control065","Control066","Infected129","Infected130","Infected131","Infected132","dilution"
6.755,7.205,3.286,3.31,3.652,3.469,6.959,6.702,0.15768461126645
6.763,6.754,2.408,2.455,2.284,2.526,6.559,6.621,0.0394211528166126
6.468,6.521,2.031,2.157,2.034,2.1,5.881,6.472,0.00985528820415315
6.34,6.187,1.827,1.77,1.846,1.962,4.54,6.189,0.00246382205103829
5.886,5.628,1.634,1.813,1.781,1.903,3.575,5.806,0.000615955512759572
4.785,4.488,1.774,1.859,1.775,1.812,2.674,4.837,0.000153988878189893
3.467,3.615,1.722,1.7,1.754,1.766,2.22,3.396,3.84972195474733e-05
2.505,2.641,1.708,1.658,1.865,1.729,1.903,2.526,9.62430488686832e-06
2.06,2.028,1.821,1.719,1.813,1.912,1.699,2.223,2.40607622171708e-06
1.822,1.961,1.987,1.549,1.775,1.835,1.823,1.924,6.0151905542927e-07
1.817,1.879,1.645,1.955,1.853,1.794,1.762,1.736,1.50379763857317e-07
1.803,1.787,1.796,1.79,1.627,1.68,1.611,1.762,3.75949409643294e-08
