"Reference1","Reference2","Control307","Control308","Infected613","Infected614","Infected615","Infected616","dilution"
8.462,8.364,3.025,3.733,8.546,8.394,7.708,8.873,0.170646698553134
8.494,8.752,2.258,2.197,8.426,8.783,7.15,8.525,0.0426616746382834
8.604,8.705,1.623,1.718,7.931,8.59,5.644,7.888,0.0106654186595709
7.555,8.103,1.319,1.367,5.954,7.703,3.256,7.944,0.00266635466489271
7.476,7.256,1.144,1.312,4.424,6.873,2.405,7.025,0.000666588666223179
5.202,5.166,1.216,1.111,3.173,5.726,1.648,5.39,0.000166647166555795
3.716,3.499,1.223,1.343,1.978,3.562,1.434,3.592,4.16617916389487e-05
2.465,2.342,1.175,1.136,1.428,2.666,1.169,2.266,1.04154479097372e-05
1.731,1.789,1.193,1.201,1.306,1.664,1.184,1.671,2.60386197743429e-06
1.418,1.405,1.228,1.256,1.221,1.492,1.17,1.295,6.50965494358573e-07
1.309,1.256,1.146,1.249,1.308,1.26,1.118,1.382,1.62741373589643e-07
1.247,1.211,1.161,1.223,1.167,1.185,1.146,1.18,4.06853433974108e-08
