"Reference1","Reference2","Control033","Control034","Infected065","Infected066","Infected067","Infected068","dilution"
12.774,11.878,5.472,5.209,12.366,11.826,9.449,5.559,0.134714967163331
12.321,12.067,3.663,4.018,11.272,10.423,7.285,3.877,0.0336787417908329
12.538,12.197,2.797,2.992,11.55,8.667,5.383,3.176,0.00841968544770822
11.125,10.973,3.028,2.541,9.846,6.125,3.468,2.504,0.00210492136192705
9.549,9.763,2.809,2.492,8.373,4.443,2.892,2.705,0.000526230340481763
7.096,7.755,2.822,2.638,5.748,3.513,2.658,2.577,0.000131557585120441
5.304,5.682,2.59,2.665,4.51,2.71,2.428,2.477,3.28893962801102e-05
3.823,3.52,2.625,2.772,3.258,2.55,2.543,2.461,8.22234907002755e-06
2.854,3.243,2.365,2.711,3.007,2.773,2.569,2.489,2.05558726750689e-06
3.024,2.532,2.543,2.507,2.556,2.591,2.386,2.597,5.13896816876722e-07
2.69,2.743,2.694,2.542,2.476,2.66,2.586,2.646,1.28474204219181e-07
2.504,2.555,2.746,2.588,2.656,2.538,2.405,2.249,3.21185510547951e-08
