"Reference1","Reference2","Control489","Control490","Infected977","Infected978","Infected979","Infected980","dilution"
11.03,10.679,4.186,4.519,11.073,9,11.474,10.477,0.137039835892438
11.015,10.547,2.801,2.985,10.756,7.708,11.078,11.751,0.0342599589731095
11.067,10.594,2.079,2.1,10.84,4.768,10.279,11.107,0.00856498974327738
9.826,10.475,1.839,1.773,9.321,3.18,9.634,10.366,0.00214124743581934
8.501,8.559,1.752,1.717,8.416,2.407,8.787,9.262,0.000535311858954836
6.588,7.049,1.74,1.531,5.896,1.962,6.882,7.201,0.000133827964738709
4.199,4.354,1.564,1.704,4.667,1.644,4.015,5.183,3.34569911846773e-05
3.228,2.858,1.836,1.773,2.903,1.629,2.912,3.253,8.36424779616931e-06
2.213,2.444,1.599,1.686,2.15,1.67,2.169,2.33,2.09106194904233e-06
1.871,1.911,1.628,1.593,1.829,1.498,1.893,2.009,5.22765487260582e-07
1.787,1.804,1.71,1.64,1.618,1.637,1.621,1.664,1.30691371815146e-07
1.679,1.499,1.695,1.829,1.673,1.818,1.632,1.647,3.26728429537864e-08
