"Reference1","Reference2","Control103","Control104","Infected205","Infected206","Infected207","Infected208","dilution"
9.201,9.133,4.67,4.47,8.36,6.865,8.637,4.484,0.153402102940725
9.027,9.184,3.303,3.709,8.56,5.326,7.469,3.495,0.0383505257351813
8.371,8.944,2.79,2.876,6.599,4.44,6.09,2.821,0.00958763143379533
8.449,8.718,2.792,2.72,4.968,3.437,4.645,2.636,0.00239690785844883
8.055,7.423,2.752,2.574,3.975,2.805,3.587,2.618,0.000599226964612208
6.135,6.122,2.429,2.542,2.853,2.693,3.114,2.586,0.000149806741153052
4.514,4.252,2.49,2.475,2.677,2.585,2.383,2.48,3.7451685288263e-05
3.582,3.375,2.704,2.562,2.791,2.557,2.754,2.45,9.36292132206575e-06
2.966,2.906,2.582,2.699,2.423,2.466,2.682,2.487,2.34073033051644e-06
2.552,2.737,2.474,2.634,2.446,2.351,2.699,2.393,5.8518258262911e-07
2.347,2.622,2.403,2.679,2.461,2.51,2.636,2.647,1.46295645657277e-07
2.268,2.512,2.535,2.518,2.599,2.52,2.459,2.554,3.65739114143193e-08
