"Reference1","Reference2","Control017","Control018","Infected033","Infected034","Infected035","Infected036","dilution"
10.646,10.847,4.266,4.52,4.412,4.475,10.665,8.597,0.13731278985307
10.094,10.464,2.882,2.919,3.043,3.104,10.318,6.211,0.0343281974632676
10.33,10.285,2.249,2.207,2.174,2.217,9.569,4.317,0.0085820493658169
9.681,10.705,2.053,1.991,1.902,1.798,8.804,2.725,0.00214551234145422
8.491,8.702,1.89,1.649,1.866,1.827,7.143,2.097,0.000536378085363556
6.787,7.073,1.807,1.803,1.788,1.602,4.83,1.846,0.000134094521340889
4.664,4.341,1.849,1.753,1.803,1.686,3.019,1.901,3.35236303352223e-05
3.146,2.86,1.796,1.623,1.736,1.685,2.374,1.686,8.38090758380556e-06
2.389,2.285,1.747,1.742,1.745,1.933,2.014,1.907,2.09522689595139e-06
1.799,2.042,1.621,1.639,1.778,1.663,1.968,1.689,5.23806723987848e-07
1.763,1.964,1.861,1.798,1.678,1.797,1.741,1.827,1.30951680996962e-07
1.703,1.818,1.738,1.732,1.785,1.684,1.891,1.671,3.27379202492405e-08
