"Reference1","Reference2","Control247","Control248","Infected493","Infected494","Infected495","Infected496","dilution"
13.875,13.07,5.267,5.242,13.135,11.317,12.996,13.127,0.127637890117513
13.016,12.816,3.746,3.809,12.901,9.65,12.991,11.901,0.0319094725293782
12.874,12.823,2.704,3.117,13.263,6.961,12.351,11.712,0.00797736813234455
11.401,11.452,2.613,2.6,12.314,5.026,12.113,9.592,0.00199434203308614
10.554,10.761,2.622,2.541,10.761,3.822,10.398,7.045,0.000498585508271534
8.165,8.298,2.332,2.33,8.918,2.757,8.85,4.825,0.000124646377067884
5.553,6.148,2.363,2.412,5.282,2.525,5.578,3.397,3.11615942669709e-05
4.26,3.791,2.207,2.392,4.043,2.256,4.159,2.687,7.79039856674272e-06
2.931,2.963,2.157,2.509,2.91,2.686,3.104,2.66,1.94759964168568e-06
2.733,2.593,2.582,2.636,2.719,2.459,2.869,2.384,4.8689991042142e-07
2.543,2.272,2.382,2.391,2.804,2.592,2.466,2.484,1.21724977605355e-07
2.629,2.357,2.473,2.668,2.46,2.578,2.483,2.436,3.04312444013388e-08
