"Reference1","Reference2","Control123","Control124","Infected245","Infected246","Infected247","Infected248","dilution"
10.394,10.316,4.465,4.461,4.011,9.435,8.763,5.651,0.122650827486702
9.945,10.195,2.866,3.103,2.885,8.327,6.441,3.752,0.0306627068716755
9.735,10.663,2.268,2.368,2.339,5.606,4.735,2.72,0.00766567671791888
9.243,9.258,2.236,2.003,2.16,4.184,3.195,2.155,0.00191641917947972
8.539,8.678,2.35,1.981,2.171,2.878,2.612,2.105,0.00047910479486993
6.581,6.883,1.938,2.182,2.114,2.564,2.214,1.822,0.000119776198717482
4.384,4.143,2.035,2.136,1.993,2.143,2.145,2.08,2.99440496793706e-05
3.225,3.369,1.798,1.985,2.148,2.025,2.1,1.933,7.48601241984265e-06
2.639,2.203,1.997,2.052,2.139,1.968,1.757,1.965,1.87150310496066e-06
2.324,2.257,1.968,2.057,2.206,1.845,1.895,2.132,4.67875776240166e-07
2.119,2.141,2.076,2.047,2.148,2.023,2.008,1.946,1.16968944060041e-07
2.052,1.919,2.112,1.894,2.254,2.106,1.904,1.979,2.92422360150104e-08
