"Reference1","Reference2","Control153","Control154","Infected305","Infected306","Infected307","Infected308","dilution"
6.973,6.761,3.198,3.144,6.243,3.451,4.615,5.858,0.123189742590006
6.779,6.73,2.419,2.579,5.515,2.561,3.694,4.559,0.0307974356475014
6.451,6.325,2.127,2.158,4.228,2.179,2.789,3.621,0.00769935891187535
6.486,6.178,1.783,1.91,3.12,1.823,2.207,2.335,0.00192483972796884
5.801,5.383,1.924,1.923,2.76,1.732,1.888,1.99,0.000481209931992209
4.834,4.772,1.751,1.876,2.11,1.947,1.889,2.203,0.000120302482998052
3.479,3.198,1.755,1.753,1.896,1.722,1.835,1.868,3.00756207495131e-05
2.735,2.579,2.09,1.95,1.976,1.767,1.779,1.947,7.51890518737827e-06
2.318,1.997,1.914,1.958,1.903,1.856,1.95,1.879,1.87972629684457e-06
1.775,1.912,2.013,1.68,1.862,1.813,1.819,1.965,4.69931574211142e-07
1.842,1.983,1.738,1.753,1.813,1.966,1.919,1.691,1.17482893552786e-07
1.966,1.921,1.845,1.813,1.894,1.95,1.749,1.933,2.93707233881964e-08
