"Reference1","Reference2","Control149","Control150","Infected297","Infected298","Infected299","Infected300","dilution"
6.85,6.664,3.041,3.066,6.739,6.911,2.953,4.153,0.12436864410426
6.695,6.881,2.268,2.25,7.199,6.42,2.069,2.934,0.031092161026065
6.356,6.246,2.04,1.814,6.339,6.946,1.852,2.384,0.00777304025651624
6.236,6.341,1.773,1.77,6.333,5.876,1.672,2.028,0.00194326006412906
5.606,5.838,1.671,1.814,5.496,5.304,1.789,1.886,0.000485815016032265
4.402,4.616,1.668,1.59,4.357,4.463,1.791,1.662,0.000121453754008066
3.169,3.404,1.631,1.793,3.123,2.977,1.68,1.597,3.03634385020166e-05
2.307,2.382,1.679,1.7,2.354,2.217,1.71,1.573,7.59085962550414e-06
1.982,2.171,1.789,1.687,2.048,1.91,1.853,1.749,1.89771490637603e-06
1.887,1.793,1.605,1.658,1.802,1.846,1.775,1.765,4.74428726594009e-07
1.697,1.667,1.75,1.764,1.72,1.672,1.748,1.58,1.18607181648502e-07
1.628,1.748,1.669,1.685,1.699,1.643,1.707,1.576,2.96517954121255e-08
