"Reference1","Reference2","Control167","Control168","Infected333","Infected334","Infected335","Infected336","dilution"
12.036,11.316,4.704,4.723,11.201,12.027,11.198,4.724,0.103053867899822
11.875,11.474,3.147,3.186,10.84,11.016,11.407,3.522,0.0257634669749556
10.778,10.936,2.829,2.609,10.213,10.823,10.223,2.64,0.0064408667437389
10.422,10.389,2.618,2.185,8.497,9.629,9.222,2.506,0.00161021668593473
9.275,9.071,2.15,2.182,6.408,8.33,7.813,2.299,0.000402554171483681
6.544,6.56,2.216,2.287,4.438,6.485,5.04,1.972,0.00010063854287092
4.911,5.153,2.216,2.341,3.11,4.523,4.134,2.548,2.51596357177301e-05
3.253,3.355,2.326,2.164,2.551,2.984,2.967,1.925,6.28990892943252e-06
2.741,2.74,2.291,2.23,2.31,2.461,2.598,2.04,1.57247723235813e-06
2.656,2.519,2.237,2.242,2.455,2.225,2.333,2.036,3.93119308089532e-07
2.387,2.35,1.993,2.321,2.388,2.354,2.269,2.335,9.82798270223831e-08
2.326,2.161,2.291,2.274,2.126,2.307,2.224,2.29,2.45699567555958e-08
