"Reference1","Reference2","Control475","Control476","Infected949","Infected950","Infected951","Infected952","dilution"
11.778,11.368,4.795,4.952,11.716,11.626,11.392,7.377,0.11394846942849
11.016,11.845,3.912,3.623,11.386,11.847,11.127,5.667,0.0284871173571226
11.141,10.709,3.079,2.874,11.157,10.594,11.376,3.752,0.00712177933928065
10.6,10.616,2.575,2.777,10.346,10.525,10.161,2.947,0.00178044483482016
9.542,9.064,2.627,2.778,9.069,9.042,8.374,2.587,0.000445111208705041
7.108,6.965,2.617,2.692,6.83,7.637,6.862,2.802,0.00011127780217626
5.435,5.148,2.708,2.614,5.623,5.453,4.838,2.505,2.78194505440651e-05
3.562,3.614,2.869,2.565,3.529,4.045,3.584,2.581,6.95486263601626e-06
3.21,2.858,2.676,2.359,3.086,3.194,2.77,2.738,1.73871565900407e-06
2.892,2.84,2.429,2.467,2.498,2.808,2.35,2.343,4.34678914751016e-07
2.476,2.705,2.538,2.536,2.653,2.657,2.769,2.823,1.08669728687754e-07
2.436,2.721,2.581,2.619,2.556,2.585,2.576,2.456,2.71674321719385e-08
