"Reference1","Reference2","Control141","Control142","Infected281","Infected282","Infected283","Infected284","dilution"
7.358,7.535,3.668,3.398,6.735,7.391,3.548,3.313,0.109796250091707
7.435,7.377,2.463,2.727,5.73,7.701,2.774,2.802,0.0274490625229268
7.001,7.587,2.265,2.262,4.378,7.206,2.295,2.329,0.00686226563073171
7.108,6.594,2.116,2.289,3.206,6.636,2.268,2.09,0.00171556640768293
6.057,5.815,1.924,2.117,2.526,5.822,2.202,2.229,0.000428891601920732
5.016,5.05,1.884,2.22,2.355,4.349,2.054,2.201,0.000107222900480183
3.756,3.755,1.865,1.885,2.046,3.105,1.908,2.026,2.68057251200457e-05
2.981,2.943,2.097,1.949,1.871,2.545,2.113,2.018,6.70143128001143e-06
2.552,2.393,1.995,2.211,2.317,2.169,1.946,2.018,1.67535782000286e-06
2.078,1.885,1.874,1.902,1.997,1.976,2.01,2.093,4.18839455000715e-07
1.999,2.292,1.985,1.903,2.195,2.215,2.287,1.904,1.04709863750179e-07
2.247,2.256,2.02,2.193,2.194,2.117,2.041,1.997,2.61774659375447e-08
