"Reference1","Reference2","Control021","Control022","Infected041","Infected042","Infected043","Infected044","dilution"
13.552,13.491,4.43,4.747,5.839,13.142,13.746,5.405,0.0759630586014335
13.274,13.315,3.459,3.26,4.111,13.795,13.95,4.148,0.0189907646503584
12.725,12.513,3.013,2.797,3.287,11.674,12.962,2.977,0.00474769116258959
12.142,12.227,2.388,2.635,2.495,10.158,11.221,2.896,0.0011869227906474
10.274,9.431,2.531,2.31,2.376,6.634,8.906,2.469,0.00029673069766185
6.784,7.047,2.469,2.465,2.501,4.941,6.196,2.475,7.41826744154624e-05
5.482,5.505,2.482,2.305,2.413,3.518,4.123,2.455,1.85456686038656e-05
3.345,3.624,2.485,2.114,2.55,2.856,2.989,2.667,4.6364171509664e-06
2.799,2.843,2.463,2.321,2.374,2.252,2.631,2.406,1.1591042877416e-06
2.783,2.435,2.34,2.232,2.264,2.154,2.538,2.463,2.897760719354e-07
2.572,2.36,2.169,2.396,2.245,2.687,2.659,2.578,7.244401798385e-08
2.431,2.358,2.347,2.483,2.369,2.305,2.285,2.402,1.81110044959625e-08
