"Reference1","Reference2","Control463","Control464","Infected925","Infected926","Infected927","Infected928","dilution"
10.99,10.342,3.934,3.934,10.533,10.778,10.257,10.991,0.0689606960830986
10.774,10.397,2.796,2.958,9.329,10.495,10.114,10.94,0.0172401740207746
10.383,10.232,2.555,2.39,7.759,10.22,9.705,10.394,0.00431004350519366
9.775,9.812,2.12,2.165,6.028,9.959,8.094,9.341,0.00107751087629841
8.317,7.916,2.191,2.168,4.269,8.133,6.608,8.135,0.000269377719074604
5.923,5.862,2.196,2.278,3.191,6.553,4.817,5.768,6.73444297686509e-05
4.152,3.727,2.234,1.993,2.478,4.25,3.071,3.807,1.68361074421627e-05
3.127,2.749,1.889,2.237,2.476,3.131,2.49,2.784,4.20902686054068e-06
2.544,2.491,2.101,1.95,2.219,2.601,2.375,2.388,1.05225671513517e-06
2.287,2.265,2.244,2.133,2.104,2.162,2.163,2.194,2.63064178783793e-07
1.936,2.421,2.103,2.205,2.203,2.239,2.057,2.021,6.57660446959482e-08
2.005,2.13,2.238,2.1,2.173,2.187,2.145,2.074,1.6441511173987e-08
