"Reference1","Reference2","Control019","Control020","Infected037","Infected038","Infected039","Infected040","dilution"
11.08,11.375,4.585,4.565,4.767,5.225,10.94,4.455,0.113296056292861
10.667,10.315,3.364,3.141,3.335,3.449,10.826,3.402,0.0283240140732152
10.131,10.421,2.942,2.615,2.732,2.797,10.176,2.544,0.00708100351830379
10.095,9.436,2.551,2.388,2.373,2.726,9.403,2.351,0.00177025087957595
8.801,8.577,2.412,2.269,2.41,2.412,8.179,2.397,0.000442562719893987
7.265,6.774,2.286,2.616,2.488,2.384,5.963,2.488,0.000110640679973497
4.94,4.715,2.319,2.306,2.394,2.66,4.245,2.123,2.76601699933742e-05
3.378,3.593,2.666,2.404,2.229,2.317,3.171,2.307,6.91504249834354e-06
2.876,3.033,2.335,2.304,2.311,2.435,2.653,2.431,1.72876062458589e-06
2.575,2.509,2.274,2.197,2.35,2.274,2.372,2.308,4.32190156146472e-07
2.592,2.5,2.437,2.331,2.536,2.509,2.346,2.407,1.08047539036618e-07
2.176,2.395,2.242,2.326,2.161,2.408,2.514,2.306,2.70118847591545e-08
