"Reference1","Reference2","Control045","Control046","Infected089","Infected090","Infected091","Infected092","dilution"
12.681,12.342,5.514,5.622,4.821,4.841,7.537,10.8,0.133342488177143
12.549,13.626,3.483,3.759,3.904,3.743,5.11,9.315,0.0333356220442858
11.694,12.588,2.723,2.844,3.055,2.701,3.63,7.011,0.00833390551107145
11.954,11.39,2.46,2.362,2.489,2.512,2.943,4.722,0.00208347637776786
10.531,11.066,2.441,2.202,2.509,2.278,2.575,3.333,0.000520869094441965
8.117,8.532,2.324,2.34,2.511,2.144,2.375,2.813,0.000130217273610491
5.511,6.063,2.206,2.413,2.356,2.2,2.384,2.478,3.25543184026228e-05
3.591,3.844,2.357,2.312,2.489,2.211,2.157,2.417,8.13857960065571e-06
2.955,2.847,2.112,2.197,2.319,2.427,2.234,2.443,2.03464490016393e-06
2.448,2.648,2.092,2.128,2.383,2.317,2.443,2.312,5.08661225040982e-07
2.329,2.251,2.183,2.343,2.174,2.334,2.178,2.275,1.27165306260245e-07
2.457,2.417,2.288,2.373,2.207,2.49,2.171,2.208,3.17913265650614e-08
