"Reference1","Reference2","Control371","Control372","Infected741","Infected742","Infected743","Infected744","dilution"
6.175,5.868,2.703,2.575,3.604,5.926,6.175,4.23,0.123782406703105
5.776,6.029,1.906,1.764,2.782,5.889,5.624,3.324,0.0309456016757764
5.725,5.647,1.479,1.489,1.785,6.124,5.126,2.041,0.00773640041894409
5.217,5.739,1.339,1.461,1.546,5.04,3.987,1.73,0.00193410010473602
4.899,4.926,1.311,1.387,1.287,4.722,3.413,1.466,0.000483525026184006
3.496,3.581,1.279,1.375,1.287,3.944,2.12,1.38,0.000120881256546001
2.605,2.67,1.263,1.271,1.317,2.812,1.58,1.292,3.02203141365003e-05
1.822,1.866,1.374,1.275,1.331,1.985,1.523,1.329,7.55507853412509e-06
1.499,1.554,1.239,1.298,1.3,1.648,1.347,1.304,1.88876963353127e-06
1.355,1.452,1.22,1.306,1.233,1.407,1.324,1.292,4.72192408382818e-07
1.302,1.247,1.284,1.22,1.222,1.443,1.275,1.323,1.18048102095704e-07
1.32,1.322,1.281,1.112,1.296,1.39,1.273,1.163,2.95120255239261e-08
