"Reference1","Reference2","Control091","Control092","Infected181","Infected182","Infected183","Infected184","dilution"
10.852,10.716,4.297,4.335,10.899,10.238,7.652,11.211,0.104917875871899
10.802,10.918,3.317,2.907,10.276,9.939,5.398,10.308,0.0262294689679748
10.714,10.955,2.481,2.614,8.711,9.874,3.17,10.495,0.00655736724199369
9.907,9.944,1.993,2.108,6.953,8.512,2.749,10.657,0.00163934181049842
9.087,8.393,2.325,2.06,5.19,6.274,2.23,8.289,0.000409835452624606
6.869,6.689,2.033,1.868,3.918,4.808,2.121,5.949,0.000102458863156151
4.949,4.717,1.967,2.071,2.411,3.034,2.039,4.262,2.56147157890379e-05
3.117,2.929,1.941,2.081,2.423,2.638,1.98,3.035,6.40367894725946e-06
2.467,2.582,2.106,1.941,1.941,2.1,2.383,2.446,1.60091973681487e-06
2.096,2.159,2.126,2.009,2.101,2.256,2.169,2.101,4.00229934203716e-07
2.021,2.1,1.98,2.002,2,2.091,1.951,2.094,1.00057483550929e-07
1.9,2.051,1.928,2.097,1.945,2.1,1.945,2.087,2.50143708877323e-08
