"Reference1","Reference2","Control221","Control222","Infected441","Infected442","Infected443","Infected444","dilution"
12.45,13.685,4.584,4.46,4.407,11.827,10.154,9.96,0.100215263185728
12.841,12.488,3.131,2.999,3.165,13.026,8.875,6.947,0.025053815796432
12.565,12.636,2.247,2.37,2.059,12.032,5.374,4.732,0.00626345394910799
11.47,11.229,1.722,1.869,1.941,10.124,3.883,3.234,0.001565863487277
10.149,9.903,1.838,1.782,1.958,7.297,2.597,2.234,0.000391465871819249
6.594,6.679,1.782,1.811,1.749,5.418,2.209,1.983,9.78664679548124e-05
5.232,4.48,1.812,1.848,1.904,3.207,1.862,1.788,2.44666169887031e-05
3.12,2.769,1.842,1.693,1.863,2.254,1.75,1.711,6.11665424717577e-06
2.489,2.24,1.684,1.875,1.788,1.966,1.815,1.72,1.52916356179394e-06
2.001,2.039,1.757,1.72,1.752,1.886,1.698,1.829,3.82290890448486e-07
1.906,1.9,1.763,1.863,1.839,1.687,1.729,1.677,9.55727226121215e-08
1.829,1.788,1.671,1.734,1.701,1.769,1.655,1.659,2.38931806530304e-08
