"Reference1","Reference2","Control191","Control192","Infected381","Infected382","Infected383","Infected384","dilution"
9.623,9.376,3.6,3.538,3.078,4.801,8.976,8.682,0.140267134892955
9.056,9.05,2.216,2.31,2.315,2.846,8.89,8.339,0.0350667837232388
8.736,8.682,1.668,1.669,1.573,1.999,8.56,7.578,0.0087666959308097
7.98,7.788,1.579,1.436,1.533,1.48,8.043,6.066,0.00219167398270242
6.566,7.159,1.287,1.325,1.413,1.38,7.265,4.375,0.000547918495675606
5.778,5.674,1.379,1.363,1.33,1.513,5.279,2.623,0.000136979623918902
3.545,3.815,1.35,1.36,1.302,1.315,3.487,1.879,3.42449059797254e-05
2.521,2.57,1.346,1.361,1.329,1.184,2.527,1.576,8.56122649493135e-06
1.731,1.824,1.467,1.292,1.315,1.238,1.816,1.357,2.14030662373284e-06
1.445,1.612,1.197,1.272,1.362,1.247,1.391,1.392,5.35076655933209e-07
1.254,1.334,1.255,1.228,1.306,1.319,1.447,1.345,1.33769163983302e-07
1.32,1.182,1.242,1.266,1.36,1.3,1.421,1.396,3.34422909958256e-08
