"Reference1","Reference2","Control189","Control190","Infected377","Infected378","Infected379","Infected380","dilution"
8.275,8.201,3.157,3.37,8.227,7.775,7.712,3.073,0.145143928412391
8.3,7.763,2.123,2.119,7.816,7.644,7.465,2.331,0.0362859821030977
7.605,7.433,1.756,1.768,7.32,8.05,6.516,1.598,0.00907149552577443
7.597,7.394,1.56,1.612,7.348,7.47,4.781,1.443,0.00226787388144361
6.369,6.31,1.395,1.301,5.806,6.5,3.891,1.505,0.000566968470360902
4.652,4.779,1.354,1.377,4.72,5.396,2.265,1.408,0.000141742117590225
3.046,3.245,1.422,1.399,3.16,3.761,1.793,1.421,3.54355293975564e-05
2.102,2.261,1.305,1.4,2.405,2.705,1.585,1.377,8.85888234938909e-06
1.778,1.761,1.375,1.397,1.76,1.725,1.356,1.339,2.21472058734727e-06
1.616,1.46,1.396,1.393,1.443,1.497,1.316,1.35,5.53680146836818e-07
1.355,1.434,1.433,1.197,1.455,1.408,1.56,1.253,1.38420036709205e-07
1.416,1.353,1.462,1.402,1.532,1.353,1.35,1.395,3.46050091773011e-08
