"Reference1","Reference2","Control259","Control260","Infected517","Infected518","Infected519","Infected520","dilution"
9.667,10.281,4.207,4.111,4.032,5.853,8.852,9.452,0.108885590984791
10.126,10.14,3.318,3.257,3.036,4.371,7.84,7.425,0.0272213977461978
10.286,10.21,2.521,2.775,2.416,3.345,6.273,6.162,0.00680534943654945
9.296,9.495,2.209,2.171,2.247,2.541,3.923,3.998,0.00170133735913736
8.671,7.903,2.351,2.159,2.143,2.501,2.918,3.04,0.000425334339784341
7.177,6.409,2.332,2.2,2.206,2.292,2.275,2.559,0.000106333584946085
5.127,4.696,2.267,2.343,2.208,2.139,2.171,2.207,2.65833962365213e-05
3.423,3.057,2.255,2.306,2.216,2.144,2.186,2.332,6.64584905913033e-06
2.849,2.683,2.056,2.08,2.269,2.344,2.384,2.447,1.66146226478258e-06
2.318,2.336,2.131,2.181,2.225,2.079,2.138,2.128,4.15365566195645e-07
2.302,2.236,2.175,2.099,2.01,2.173,2.221,2.18,1.03841391548911e-07
2.326,2.399,2.119,2.528,2.137,2.143,2.151,2.112,2.59603478872278e-08
