"Reference1","Reference2","Control041","Control042","Infected081","Infected082","Infected083","Infected084","dilution"
13.63,12.661,4.7,4.979,12.66,8.006,10.487,7.744,0.0996947590391543
14.245,12.962,3.454,3.119,12.234,5.284,8.275,5.879,0.0249236897597886
12.134,12.826,2.607,2.621,11.127,3.596,5.985,3.584,0.00623092243994714
11.908,11.282,2.632,2.364,8.083,2.632,3.382,2.815,0.00155773060998679
10.028,9.552,2.267,2.103,6.508,2.421,2.959,2.404,0.000389432652496696
8.544,7.697,2.197,2.206,4.445,2.335,2.402,2.223,9.73581631241741e-05
5.904,4.681,2.158,2.175,3.174,2.527,2.193,2.514,2.43395407810435e-05
3.697,3.275,2.244,2.159,2.797,2.12,2.127,2.191,6.08488519526088e-06
2.811,2.713,1.983,2.259,2.381,2.296,2.227,2.27,1.52122129881522e-06
2.314,2.466,2.026,2.186,2.334,2.321,2.168,2.176,3.80305324703805e-07
2.192,2.257,2.195,2.297,2.024,2.123,2.062,2.243,9.50763311759513e-08
2.189,2.249,2.172,2.385,2.182,2.168,2.244,2.153,2.37690827939878e-08
