"Reference1","Reference2","Control201","Control202","Infected401","Infected402","Infected403","Infected404","dilution"
9.624,9.469,3.91,3.694,9.945,9.879,3.668,3.945,0.104068367527422
9.794,9.678,2.652,2.736,9.496,10.155,2.836,2.525,0.0260170918818556
10.222,9.101,2.153,2.102,8.33,10.213,2.088,1.908,0.00650427297046389
8.928,9.194,1.841,1.882,7.033,9.094,1.902,1.733,0.00162606824261597
7.176,7.143,1.755,1.915,5.095,8.717,1.683,1.722,0.000406517060653993
6.573,6.246,1.691,1.604,3.382,6.824,1.648,1.699,0.000101629265163498
4.218,3.832,1.53,1.651,2.318,4.515,1.711,1.698,2.54073162908746e-05
2.97,2.982,1.738,1.746,1.948,3.009,1.603,1.802,6.35182907271864e-06
2.136,2.22,1.653,1.599,1.764,1.982,1.748,1.736,1.58795726817966e-06
1.962,2.023,1.711,1.477,1.746,1.92,1.602,1.567,3.96989317044915e-07
1.703,1.604,1.523,1.673,1.572,1.717,1.716,1.919,9.92473292612288e-08
1.815,1.625,1.821,1.666,1.657,1.734,1.76,1.544,2.48118323153072e-08
