"Reference1","Reference2","Control125","Control126","Infected249","Infected250","Infected251","Infected252","dilution"
11.499,11.022,3.994,4.154,10.895,7.124,10.129,7.392,0.0919279705853811
10.687,10.65,2.934,2.879,11.058,4.724,7.493,5.234,0.0229819926463453
10.538,10.902,2.147,2.038,9.627,3.22,5.991,3.065,0.00574549816158632
9.772,9.849,2.113,2.15,8.435,2.482,4.051,2.386,0.00143637454039658
8.574,8.482,1.993,2.026,5.972,2.006,2.768,2.244,0.000359093635099145
6.139,6.273,1.793,1.795,4.752,1.864,1.965,2.026,8.97734087747863e-05
4.444,4.869,1.884,1.884,2.766,2.032,2.143,1.93,2.24433521936966e-05
2.965,2.688,1.8,1.861,2.288,1.835,1.829,1.585,5.61083804842414e-06
2.179,2.219,1.926,1.863,2.012,2.142,1.828,1.787,1.40270951210604e-06
1.839,2.098,1.847,1.922,1.924,1.889,1.837,1.777,3.50677378026509e-07
1.931,1.957,1.926,1.902,1.834,1.942,2.091,1.773,8.76693445066272e-08
1.834,1.824,1.842,1.962,1.882,1.756,1.948,1.72,2.19173361266568e-08
