"Reference1","Reference2","Control439","Control440","Infected877","Infected878","Infected879","Infected880","dilution"
7.878,7.849,3.261,2.953,8.166,7.574,7.95,2.876,0.11807657728594
7.336,7.844,2.174,2.14,7.985,7.478,7.024,2.226,0.0295191443214851
7.843,7.381,1.74,1.747,7.28,6.213,5.659,1.902,0.00737978608037127
7.619,7.264,1.626,1.68,7.21,5.592,4.57,1.776,0.00184494652009282
6.552,6.284,1.678,1.596,6.669,4.286,2.947,1.544,0.000461236630023204
4.661,4.781,1.411,1.467,5.14,2.579,2.174,1.552,0.000115309157505801
3.243,3.751,1.656,1.48,3.618,2.029,1.809,1.625,2.88272893764503e-05
2.527,2.409,1.727,1.564,2.406,1.787,1.668,1.553,7.20682234411256e-06
1.686,2.023,1.745,1.565,1.993,1.572,1.522,1.509,1.80170558602814e-06
1.664,1.574,1.486,1.661,1.622,1.598,1.351,1.597,4.50426396507035e-07
1.667,1.726,1.503,1.656,1.625,1.541,1.563,1.54,1.12606599126759e-07
1.625,1.708,1.601,1.392,1.433,1.601,1.413,1.577,2.81516497816897e-08
