"Reference1","Reference2","Control479","Control480","Infected957","Infected958","Infected959","Infected960","dilution"
6.777,7.006,3.655,3.469,7.295,4.988,6.845,6.954,0.187255645284702
7.2,6.995,2.635,2.834,7.164,3.801,6.995,6.684,0.0468139113211754
7.098,6.631,2.253,2.192,6.572,2.818,7.383,6.946,0.0117034778302939
6.855,6.543,2.01,1.866,6.91,2.241,6.662,6.677,0.00292586945757347
6.198,6.038,1.88,1.883,5.721,1.924,6.112,5.982,0.000731467364393366
4.92,4.951,1.907,1.842,4.873,1.935,4.753,4.743,0.000182866841098342
3.784,4.037,1.931,1.805,3.481,1.886,3.875,3.832,4.57167102745854e-05
2.546,2.829,1.666,1.646,2.874,1.997,2.601,2.773,1.14291775686463e-05
2.276,2.329,1.812,1.991,2.206,1.696,2.244,2.233,2.85729439216159e-06
2.117,1.941,1.746,1.779,2.107,1.871,1.971,2.12,7.14323598040397e-07
2.05,2.125,1.963,1.942,1.923,1.769,1.934,1.884,1.78580899510099e-07
1.977,1.971,1.93,1.851,1.776,1.992,1.846,1.849,4.46452248775248e-08
