"Reference1","Reference2","Control459","Control460","Infected917","Infected918","Infected919","Infected920","dilution"
12.013,11.333,5.246,4.582,11.358,11.964,11.908,12.375,0.120087699724143
12.337,13,3.448,3.234,10.215,11.779,12.273,11.547,0.0300219249310357
12.381,11.007,2.248,2.374,7.582,11.595,11.807,11.247,0.00750548123275893
10.759,10.023,2.269,2.225,4.765,10.602,12.053,11.143,0.00187637030818973
9.522,9.932,2.032,1.965,3.59,9.294,10.159,9.182,0.000469092577047433
6.96,8.028,1.879,2.069,2.799,6.952,8.751,7.626,0.000117273144261858
4.808,5.142,1.827,1.83,2.298,4.669,5.939,5.372,2.93182860654646e-05
3.281,3.394,2.123,2.01,2.165,3.19,3.919,3.65,7.32957151636614e-06
2.605,2.348,1.926,1.873,1.84,2.354,2.761,2.763,1.83239287909154e-06
2.172,2.226,2.034,1.849,2.142,2.122,2.213,2.003,4.58098219772884e-07
2.05,2.063,1.958,1.842,1.891,1.957,2.232,2.132,1.14524554943221e-07
2.006,1.906,1.89,1.978,1.904,1.903,1.926,2.071,2.86311387358053e-08
