"Reference1","Reference2","Control119","Control120","Infected237","Infected238","Infected239","Infected240","dilution"
9.312,9.265,4.047,4.056,4.238,6.727,9.376,8.779,0.101003676566308
8.986,9.443,3.124,2.766,3.015,5.575,9.197,9.427,0.0252509191415771
8.779,8.998,2.568,2.532,2.617,3.701,8.722,8.355,0.00631272978539428
8.591,8.809,2.229,2.323,2.401,2.795,7.642,7.126,0.00157818244634857
7.418,7.669,2.303,2.288,2.081,2.471,5.762,5.631,0.000394545611587142
5.78,5.824,2.303,2.328,2.223,2.119,4.44,3.914,9.86364028967856e-05
4.114,3.925,2.195,2.242,2.367,2.224,3.149,3.129,2.46591007241964e-05
2.877,3.182,2.202,2.274,2.315,2.369,2.793,2.698,6.1647751810491e-06
2.52,2.501,2.061,2.175,2.179,1.983,2.414,2.418,1.54119379526228e-06
2.385,2.212,2.298,2.267,2.444,2.195,2.334,2.094,3.85298448815569e-07
2.389,2.098,2.056,2.232,2.235,2.205,2.154,2.224,9.63246122038922e-08
2.232,2.24,2.08,1.986,2.073,2.098,2.31,2.216,2.4081153050973e-08
