"Reference1","Reference2","Control035","Control036","Infected069","Infected070","Infected071","Infected072","dilution"
6.663,7.105,3.582,3.752,3.464,4.711,3.881,3.883,0.133063703098463
6.903,6.986,2.898,3.118,2.947,3.698,2.864,3.097,0.0332659257746158
6.635,6.894,2.653,2.461,2.694,3.03,2.63,3.065,0.00831648144365395
6.519,5.944,2.557,2.667,2.368,2.8,2.95,2.57,0.00207912036091349
5.281,6.067,2.511,2.468,2.552,2.626,2.652,2.359,0.000519780090228372
4.994,4.801,2.445,2.584,2.616,2.595,2.498,2.496,0.000129945022557093
4.026,3.851,2.873,2.746,2.532,2.4,2.636,2.769,3.24862556392733e-05
3.121,3.541,2.587,2.221,2.666,2.568,2.585,2.446,8.12156390981831e-06
2.939,2.587,2.496,2.516,2.365,2.39,2.542,2.577,2.03039097745458e-06
2.7,2.698,2.534,2.592,2.739,2.63,2.434,2.56,5.07597744363645e-07
2.731,2.677,2.672,2.556,2.578,2.7,2.785,2.623,1.26899436090911e-07
2.775,2.404,2.73,2.641,2.618,2.701,2.566,2.873,3.17248590227278e-08
