"Reference1","Reference2","Control227","Control228","Infected453","Infected454","Infected455","Infected456","dilution"
7.116,7.444,3.56,3.412,7.423,6.992,3.55,7.07,0.143129300299947
7.262,7.6,2.666,2.651,7.15,7.464,2.736,6.984,0.0357823250749868
7.269,7.042,2.1,2.216,7.171,7.029,2.197,6.634,0.00894558126874669
6.212,7.273,1.917,1.938,7.214,6.294,2.141,4.928,0.00223639531718667
6.244,5.897,1.821,1.933,6.281,5.05,2.088,3.684,0.000559098829296668
4.607,5.116,1.991,1.809,5.457,3.599,1.898,2.787,0.000139774707324167
3.434,3.63,1.773,1.847,3.461,2.881,1.774,1.972,3.49436768310418e-05
2.499,2.664,1.903,1.975,3.075,2.158,1.813,1.884,8.73591920776044e-06
2.2,2.314,1.65,1.77,2.191,1.871,2,2.03,2.18397980194011e-06
1.981,1.919,1.924,1.83,2.196,2.049,1.882,1.844,5.45994950485028e-07
2.082,2.002,1.792,1.782,2.046,1.772,1.757,1.932,1.36498737621257e-07
1.824,1.884,1.916,1.782,1.937,1.912,1.837,1.853,3.41246844053142e-08
