"Reference1","Reference2","Control405","Control406","Infected809","Infected810","Infected811","Infected812","dilution"
11.609,10.874,4.35,4.338,4.032,11.203,10.18,11.213,0.117589615561633
10.505,11.092,2.751,3.043,2.949,10.977,9.786,10.762,0.0293974038904082
10.839,11.242,2.197,2.234,2.105,11.23,8.51,10.425,0.00734935097260205
10.406,10.486,1.926,2.058,1.877,9.445,6.238,9.986,0.00183733774315051
9.168,9.137,1.743,1.94,1.789,8.684,4.141,7.657,0.000459334435787628
6.589,7.111,1.886,1.901,1.936,6.239,2.912,5.971,0.000114833608946907
4.85,4.563,1.738,2.008,1.74,4.384,2.202,3.694,2.87084022367268e-05
2.963,3.243,1.76,1.883,1.694,3.273,2.002,2.737,7.17710055918169e-06
2.245,2.451,1.866,1.812,1.736,2.339,1.909,2.354,1.79427513979542e-06
1.969,2.098,1.848,1.791,1.907,2.067,1.774,1.949,4.48568784948856e-07
1.887,1.761,1.819,1.741,1.79,1.943,1.762,1.846,1.12142196237214e-07
1.725,1.691,1.781,1.724,1.835,1.781,1.931,1.724,2.80355490593035e-08
