"Reference1","Reference2","Control113","Control114","Infected225","Infected226","Infected227","Infected228","dilution"
6.912,7.465,3.773,3.96,3.783,3.525,3.777,6.268,0.135380388637004
7.076,6.925,2.908,2.976,2.735,3.045,2.856,5.852,0.033845097159251
7.311,7.023,2.442,2.524,2.437,2.483,2.582,4.244,0.00846127428981274
6.454,6.871,2.299,2.164,2.276,2.206,2.313,3.328,0.00211531857245318
6.004,6.269,2.243,2.292,2.127,2.231,2.442,2.583,0.000528829643113296
5.012,5.281,2.205,1.978,2.276,2.296,2.119,2.275,0.000132207410778324
3.514,3.501,2.21,2.207,2.138,2.359,2.127,2.348,3.3051852694581e-05
2.722,2.864,2.218,2.026,2.01,2.254,2.293,2.255,8.26296317364525e-06
2.38,2.564,2.335,2.076,2.216,2.086,2.156,2.133,2.06574079341131e-06
2.314,2.084,2.257,2.076,2.127,2.273,2.366,2.217,5.16435198352828e-07
2.308,2.028,2.142,2.086,2.092,2.134,2.227,2.039,1.29108799588207e-07
2.078,2.286,2.331,2.34,2.22,2.18,2.176,1.944,3.22771998970518e-08
