"Reference1","Reference2","Control249","Control250","Infected497","Infected498","Infected499","Infected500","dilution"
12.082,11.616,5.775,6.075,9.996,7.466,11.718,10.682,0.147340909666457
10.91,12.218,4.602,4.19,8.707,5.237,12.06,8.613,0.0368352274166142
11.07,11.861,3.371,3.403,6.921,4.016,11.329,6.98,0.00920880685415356
11.111,11.342,3.357,3.435,4.679,3.644,10.564,4.604,0.00230220171353839
9.54,9.68,3.263,3.304,3.905,3.376,9.091,3.989,0.000575550428384598
8.096,7.627,3.482,3.179,3.56,3.57,6.843,3.241,0.000143887607096149
5.463,5.572,3.38,3.208,3.557,3.444,5.251,3.321,3.59719017740373e-05
4.711,4.844,3.349,3.22,3.322,3.258,4.047,3.304,8.99297544350934e-06
3.867,3.782,3.03,3.041,3.288,3.095,3.357,3.357,2.24824386087733e-06
3.573,3.38,3.32,3.02,3.382,3.441,3.133,3.304,5.62060965219334e-07
3.382,3.584,3.116,3.135,3.172,3.312,3.353,3.081,1.40515241304833e-07
3.177,3.083,3.143,3.19,3.225,3.092,3.162,3.377,3.51288103262083e-08
