"Reference1","Reference2","Control225","Control226","Infected449","Infected450","Infected451","Infected452","dilution"
11.777,11.681,4.812,4.85,8.874,11.476,11.848,11.345,0.131446211914614
10.897,11.063,3.042,3.28,6.195,11.771,11.607,10.618,0.0328615529786535
11.096,11.346,2.524,2.357,3.908,10.72,11.224,9.872,0.00821538824466338
10.803,10.379,2.193,2.045,2.799,11.491,10.529,9.055,0.00205384706116584
8.898,9.705,1.859,1.942,2.238,8.991,9.414,7.187,0.000513461765291461
7.407,7.621,1.877,1.924,2.155,7.935,6.275,4.524,0.000128365441322865
4.705,5.188,1.852,1.831,2.019,5.361,4.66,3.077,3.20913603307163e-05
3.587,3.19,1.746,1.88,1.899,3.581,3.251,2.192,8.02284008267908e-06
2.511,2.639,1.788,1.808,1.745,2.742,2.561,2.081,2.00571002066977e-06
2.301,2.125,1.688,1.97,1.887,2.21,1.874,2.06,5.01427505167442e-07
1.83,1.944,1.916,1.819,1.935,2.011,1.886,1.834,1.25356876291861e-07
1.816,1.871,1.972,1.878,1.787,1.76,1.891,1.718,3.13392190729651e-08
