"Reference1","Reference2","Control203","Control204","Infected405","Infected406","Infected407","Infected408","dilution"
10.96,11.208,3.764,3.926,10.664,7.634,10.133,10.346,0.0921772004691774
11.357,9.853,2.893,2.817,8.79,6.403,10.811,9.011,0.0230443001172944
10.735,10.457,2.209,2.076,6.964,4.068,10.12,7.664,0.00576107502932359
10.235,9.691,1.807,1.95,4.609,3.006,9.671,5.371,0.0014402687573309
8.016,8.936,1.906,1.621,3.21,2.187,8.198,3.334,0.000360067189332724
5.682,6.061,1.724,1.692,2.35,1.933,5.43,2.432,9.00167973331811e-05
4.449,4.176,1.886,1.771,1.924,1.85,3.765,2.071,2.25041993332953e-05
2.853,2.733,1.699,1.872,1.657,1.715,2.39,1.989,5.62604983332382e-06
2.054,2.074,1.877,1.72,1.856,1.797,2.182,1.85,1.40651245833095e-06
1.917,2.077,1.767,1.876,1.582,1.701,1.935,1.713,3.51628114582739e-07
1.918,1.927,1.667,1.612,1.72,1.927,1.902,1.831,8.79070286456846e-08
1.802,1.812,1.766,1.839,1.8,1.809,1.763,1.869,2.19767571614212e-08
