"Reference1","Reference2","Control401","Control402","Infected801","Infected802","Infected803","Infected804","dilution"
10.853,10.946,3.949,3.791,7.003,10.506,3.296,11.245,0.0825922518672328
10.08,10.731,2.598,2.609,5.233,9.792,2.843,10.676,0.0206480629668082
9.566,9.877,2.231,2.331,3.57,10.303,2.073,9.753,0.00516201574170205
9.255,9.409,2.138,1.891,2.604,9.464,2.033,9.475,0.00129050393542551
8.603,7.831,2.125,1.886,2.35,8.082,2.178,7.46,0.000322625983856378
6.614,6.184,2.012,2.056,2.176,6.218,1.909,5.698,8.06564959640946e-05
4.062,3.573,1.943,2.073,2.074,4.697,1.954,3.599,2.01641239910236e-05
3.188,2.897,1.858,1.965,1.926,2.788,2.049,2.776,5.04103099775591e-06
2.437,2.262,2.013,2.015,2.053,2.342,1.927,2.11,1.26025774943898e-06
2.089,2.09,1.859,2.115,1.956,2.249,2.046,2.132,3.15064437359744e-07
1.996,1.914,1.81,2.204,1.989,1.881,1.989,1.967,7.87661093399361e-08
1.997,2.063,1.753,2.094,1.744,1.837,1.91,2.163,1.9691527334984e-08
