"Reference1","Reference2","Control039","Control040","Infected077","Infected078","Infected079","Infected080","dilution"
13.957,13.258,6.142,5.839,7.1,5.869,7.559,11.839,0.124085907312648
12.817,13.247,4.381,4.603,5.484,4.251,5.044,10.741,0.0310214768281621
12.823,13.219,3.521,3.695,4.195,3.246,4.024,9.259,0.00775536920704052
12.288,13.016,3.624,3.442,3.653,3.054,3.208,5.811,0.00193884230176013
11.301,10.796,3.05,2.995,2.974,2.873,3.232,5.071,0.000484710575440032
9.048,8.634,3.284,3.227,3.437,2.924,3.308,3.484,0.000121177643860008
6.881,6.263,3.016,3.009,2.864,2.789,3.295,3.21,3.0294410965002e-05
4.505,4.802,2.921,3.205,2.904,3.014,2.973,3.037,7.57360274125051e-06
3.828,3.688,2.891,3.279,2.746,2.8,3.093,3.127,1.89340068531263e-06
3.384,3.338,3.198,3.099,3.157,2.903,3.241,3.359,4.73350171328157e-07
3.129,3.297,3.155,3.062,3.225,2.962,2.958,2.873,1.18337542832039e-07
3.044,2.998,3.342,3.144,3.053,3.044,2.657,2.61,2.95843857080098e-08
