"Reference1","Reference2","Control403","Control404","Infected805","Infected806","Infected807","Infected808","dilution"
10.367,10.522,4.947,4.445,9.72,10.395,8.461,9.812,0.144478358383984
10.194,9.922,3.556,3.474,10.275,10.042,7.157,10.555,0.036119589595996
9.587,9.118,3.008,2.972,10.438,9.952,5.073,10.216,0.009029897398999
10.029,9.616,2.739,2.656,9.466,10.251,3.693,10.167,0.00225747434974975
8.689,8.852,2.71,2.511,8.18,8.156,2.961,9.382,0.000564368587437437
6.974,6.633,2.578,2.619,6.534,6.872,2.955,6.97,0.000141092146859359
5.148,4.896,2.454,2.471,4.999,4.896,2.448,5.541,3.52730367148398e-05
3.955,4.029,2.527,2.637,3.607,3.997,2.546,4.198,8.81825917870996e-06
3.126,3.001,2.446,2.516,3.172,2.997,2.422,3.127,2.20456479467749e-06
2.588,2.875,2.604,2.493,2.533,2.631,2.354,2.791,5.51141198669372e-07
2.882,2.548,2.49,2.408,2.429,2.542,2.6,2.726,1.37785299667343e-07
2.349,2.556,2.532,2.288,2.731,2.61,2.5,2.492,3.44463249168358e-08
